Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Sensor Type","Voltage - Supply","Coverage","Output Type","Mounting Type","Color","Operating Temperature","Manual Override"
https://hubbellcdn.com/specsheet/1114A_LightHAWK2_LHMT.pdf,-,LHMTD0-N-WH-ND,LHMTD0-N-WH,Thomas Research Products,MULTI-TECH WALL SWITCH SENSOR,0,0,"Obsolete","0","50","LightHAWK2™","Obsolete","Passive Infrared, Ultrasonic","120/277VAC","1000 Square Feet","Relay","Wall Mount","White","0°C ~ 40°C","No"
//media.digikey.com/pdf/Data%20Sheets/Thomas%20Research%20Products/OMNI_Seres.pdf,-,OMNIDT1000QTI-ND,OMNIDT1000QTI,Thomas Research Products,INFRARED ULTRASONIC CEIL SENSOR,0,0,"Obsolete","0","10","Omni™","Obsolete","Passive Infrared, Ultrasonic","24V","1000 Square Feet","Logic","Ceiling","White, Off","0°C ~ 40°C","No"
//media.digikey.com/pdf/Data%20Sheets/Thomas%20Research%20Products/OMNI_Seres.pdf,-,OMNIDT1000RPQTI-ND,OMNIDT1000RPQTI,Thomas Research Products,INFRARED ULTRASONIC CEIL SENSOR,0,0,"Obsolete","0","10","Omni™","Obsolete","Passive Infrared, Ultrasonic","24V","1000 Square Feet","Relay","Ceiling","White, Off","0°C ~ 40°C","No"
//media.digikey.com/pdf/Data%20Sheets/Thomas%20Research%20Products/OMNI_Seres.pdf,-,OMNIDT500QTI-ND,OMNIDT500QTI,Thomas Research Products,INFRARED ULTRASONIC CEIL SENSOR,0,0,"Obsolete","0","10","Omni™","Obsolete","Passive Infrared, Ultrasonic","24V","500 Square Feet","Logic","Ceiling","White, Off","0°C ~ 40°C","No"
//media.digikey.com/pdf/Data%20Sheets/Thomas%20Research%20Products/OMNI_Seres.pdf,-,OMNIDT500RP-ND,OMNIDT500RP,Thomas Research Products,INFRARED ULTRASONIC CEIL SENSOR,0,0,"Obsolete","0","10","Omni™","Obsolete","Passive Infrared, Ultrasonic","24V","500 Square Feet","Relay","Ceiling","White, Off","0°C ~ 40°C","No"
//media.digikey.com/pdf/Data%20Sheets/Thomas%20Research%20Products/OMNI_Seres.pdf,-,OMNIDT500RPQTI-ND,OMNIDT500RPQTI,Thomas Research Products,INFRARED ULTRASONIC CEIL SENSOR,0,0,"Obsolete","0","10","Omni™","Obsolete","Passive Infrared, Ultrasonic","24V","500 Square Feet","Relay","Ceiling","White, Off","0°C ~ 40°C","No"
//media.digikey.com/pdf/Data%20Sheets/Thomas%20Research%20Products/OMNI_US_Series.pdf,-,OMNIUS2000QTI-ND,OMNIUS2000QTI,Thomas Research Products,ULTRASONIC CEILING SENSOR,0,0,"Obsolete","0","10","Omni™","Obsolete","Ultrasonic","24V","2000 Square Feet","Logic","Ceiling","White, Off","0°C ~ 40°C","No"
//media.digikey.com/pdf/Data%20Sheets/Thomas%20Research%20Products/OMNI_US_Series.pdf,-,OMNIUS2000RPQTI-ND,OMNIUS2000RPQTI,Thomas Research Products,ULTRASONIC CEILING SENSOR,0,0,"Obsolete","0","10","Omni™","Obsolete","Ultrasonic","24V","2000 Square Feet","Relay","Ceiling","White, Off","0°C ~ 40°C","No"
//media.digikey.com/pdf/Data%20Sheets/Thomas%20Research%20Products/OMNI_US_Series.pdf,-,OMNIUS1000-ND,OMNIUS1000,Thomas Research Products,ULTRASONIC CEILING SENSOR,0,0,"Obsolete","0","10","Omni™","Obsolete","Ultrasonic","24V","1000 Square Feet","Logic","Ceiling","White, Off","0°C ~ 40°C","No"
//media.digikey.com/pdf/Data%20Sheets/Thomas%20Research%20Products/OMNI_US_Series.pdf,-,OMNIUS1000QTI-ND,OMNIUS1000QTI,Thomas Research Products,ULTRASONIC CEILING SENSOR,0,0,"Obsolete","0","10","Omni™","Obsolete","Ultrasonic","24V","1000 Square Feet","Logic","Ceiling","White, Off","0°C ~ 40°C","No"
//media.digikey.com/pdf/Data%20Sheets/Thomas%20Research%20Products/OMNI_US_Series.pdf,-,OMNIUS1000RP-ND,OMNIUS1000RP,Thomas Research Products,ULTRASONIC CEILING SENSOR,0,0,"Obsolete","0","10","Omni™","Obsolete","Ultrasonic","24V","1000 Square Feet","Relay","Ceiling","White, Off","0°C ~ 40°C","No"
//media.digikey.com/pdf/Data%20Sheets/Thomas%20Research%20Products/OMNI_US_Series.pdf,-,OMNIUS1000RPQTI-ND,OMNIUS1000RPQTI,Thomas Research Products,ULTRASONIC CEILING SENSOR,0,0,"Obsolete","0","10","Omni™","Obsolete","Ultrasonic","24V","1000 Square Feet","Relay","Ceiling","White, Off","0°C ~ 40°C","No"
//media.digikey.com/pdf/Data%20Sheets/Thomas%20Research%20Products/OMNI_US_Series.pdf,-,OMNIUS500QTI-ND,OMNIUS500QTI,Thomas Research Products,ULTRASONIC CEILING SENSOR,0,0,"Obsolete","0","10","Omni™","Obsolete","Ultrasonic","24V","500 Square Feet","Logic","Ceiling","White, Off","0°C ~ 40°C","No"
//media.digikey.com/pdf/Data%20Sheets/Thomas%20Research%20Products/OMNI_US_Series.pdf,-,OMNIUS500RP-ND,OMNIUS500RP,Thomas Research Products,ULTRASONIC CEILING SENSOR,0,0,"Obsolete","0","10","Omni™","Obsolete","Ultrasonic","24V","500 Square Feet","Relay","Ceiling","White, Off","0°C ~ 40°C","No"
//media.digikey.com/pdf/Data%20Sheets/Thomas%20Research%20Products/OMNI_US_Series.pdf,-,OMNIUS500RPQTI-ND,OMNIUS500RPQTI,Thomas Research Products,ULTRASONIC CEILING SENSOR,0,0,"Obsolete","0","10","Omni™","Obsolete","Ultrasonic","24V","500 Square Feet","Relay","Ceiling","White, Off","0°C ~ 40°C","No"
//media.digikey.com/pdf/Data%20Sheets/Thomas%20Research%20Products/OMNI-IR.pdf,-,OMNIIR-ND,OMNIIR,Thomas Research Products,INFRARED CEILING SENSOR,0,0,"Obsolete","0","10","Omni™","Obsolete","Passive Infrared","24V","450 Square Feet","Logic","Ceiling","White, Off","0°C ~ 40°C","No"
//media.digikey.com/pdf/Data%20Sheets/Thomas%20Research%20Products/OMNI-IR.pdf,-,OMNIIRQTI-ND,OMNIIRQTI,Thomas Research Products,INFRARED CEILING SENSOR,0,0,"Obsolete","0","10","Omni™","Obsolete","Passive Infrared","24V","450 Square Feet","Logic","Ceiling","White, Off","0°C ~ 40°C","No"
//media.digikey.com/pdf/Data%20Sheets/Thomas%20Research%20Products/OMNI-IR.pdf,-,OMNIIRRP-ND,OMNIIRRP,Thomas Research Products,INFRARED CEILING SENSOR,0,0,"Obsolete","0","10","Omni™","Obsolete","Passive Infrared","24V","450 Square Feet","Relay","Ceiling","White, Off","0°C ~ 40°C","No"
//media.digikey.com/pdf/Data%20Sheets/Thomas%20Research%20Products/OMNI-IR.pdf,-,OMNIIRRPQTI-ND,OMNIIRRPQTI,Thomas Research Products,INFRARED CEILING SENSOR,0,0,"Obsolete","0","10","Omni™","Obsolete","Passive Infrared","24V","450 Square Feet","Relay","Ceiling","White, Off","0°C ~ 40°C","No"
//media.digikey.com/pdf/Data%20Sheets/Thomas%20Research%20Products/OMNI-IR.pdf,-,OMNIIRLRP-ND,OMNIIRLRP,Thomas Research Products,INFRARED CEILING SENSOR,0,0,"Obsolete","0","10","Omni™","Obsolete","Passive Infrared","24V","1500 Square Feet","Relay","Ceiling","White, Off","0°C ~ 40°C","No"
//media.digikey.com/pdf/Data%20Sheets/Thomas%20Research%20Products/OMNI-IR.pdf,-,OMNIIRLRPQTI-ND,OMNIIRLRPQTI,Thomas Research Products,INFRARED CEILING SENSOR,0,0,"Obsolete","0","10","Omni™","Obsolete","Passive Infrared","24V","1500 Square Feet","Relay","Ceiling","White, Off","0°C ~ 40°C","No"
https://hubbellcdn.com/specsheet/1401a_omni_bp_dt_cutsheet.pdf,-,OMNIDT1000BP1277-ND,OMNIDT1000BP1277,Thomas Research Products,INFRARED ULTRASONIC CEIL SENSOR,0,0,"Obsolete","0","10","Omni™","Obsolete","Passive Infrared, Ultrasonic","100/277VAC","1000 Square Feet","Relay","Ceiling","White, Off","0°C ~ 40°C","No"
https://hubbellcdn.com/specsheet/1401a_omni_bp_dt_cutsheet.pdf,-,OMNIDT500BP1277-ND,OMNIDT500BP1277,Thomas Research Products,INFRARED ULTRASONIC CEIL SENSOR,0,0,"Obsolete","0","10","Omni™","Obsolete","Passive Infrared, Ultrasonic","100/277VAC","500 Square Feet","Relay","Ceiling","White, Off","0°C ~ 40°C","No"
//media.digikey.com/pdf/Data%20Sheets/Thomas%20Research%20Products/OMNI-USxBP1277_Series.pdf,-,OMNIUS2000BP1277-ND,OMNIUS2000BP1277,Thomas Research Products,ULTRASONIC CEILING SENSOR,0,0,"Obsolete","0","10","Omni™","Obsolete","Ultrasonic","100/277VAC","2000 Square Feet","Relay","Ceiling","White, Off","0°C ~ 40°C","No"
//media.digikey.com/pdf/Data%20Sheets/Thomas%20Research%20Products/OMNI-USxBP1277_Series.pdf,-,OMNIUS1000BP1277-ND,OMNIUS1000BP1277,Thomas Research Products,ULTRASONIC CEILING SENSOR,0,0,"Obsolete","0","10","Omni™","Obsolete","Ultrasonic","100/277VAC","1000 Square Feet","Relay","Ceiling","White, Off","0°C ~ 40°C","No"
//media.digikey.com/pdf/Data%20Sheets/Thomas%20Research%20Products/OMNI-USxBP1277_Series.pdf,-,OMNIUS500BP1277-ND,OMNIUS500BP1277,Thomas Research Products,ULTRASONIC CEILING SENSOR,0,0,"Obsolete","0","10","Omni™","Obsolete","Ultrasonic","100/277VAC","500 Square Feet","Relay","Ceiling","White, Off","0°C ~ 40°C","No"
//media.digikey.com/pdf/Data%20Sheets/Thomas%20Research%20Products/OMNIIR_LBP1277.pdf,-,OMNIIRBP1277-ND,OMNIIRBP1277,Thomas Research Products,INFRARED CEILING SENSOR,0,0,"Obsolete","0","10","Omni™","Obsolete","Passive Infrared","100/277VAC","450 Square Feet","Relay","Ceiling","White, Off","0°C ~ 40°C","No"
//media.digikey.com/pdf/Data%20Sheets/Thomas%20Research%20Products/OMNIIR_LBP1277.pdf,-,OMNIIRLBP1277-ND,OMNIIRLBP1277,Thomas Research Products,INFRARED CEILING SENSOR,0,0,"Obsolete","0","10","Omni™","Obsolete","Passive Infrared","100/277VAC","1500 Square Feet","Relay","Ceiling","White, Off","0°C ~ 40°C","No"
https://hubbellcdn.com/specsheet/1304a_omnidia_cutsheet.pdf,-,OMNIDIA-ND,OMNIDIA,Thomas Research Products,INFRARED ULTRASONIC CEIL SENSOR,0,0,"Obsolete","0","10","Omni™","Obsolete","Acoustic, Passive Infrared","24V","450 Square Feet","Logic","Ceiling","White, Off","0°C ~ 40°C","No"
https://hubbellcdn.com/specsheet/1304a_omnidia_cutsheet.pdf,-,OMNIDIAQTI-ND,OMNIDIAQTI,Thomas Research Products,INFRARED ULTRASONIC CEIL SENSOR,0,0,"Obsolete","0","10","Omni™","Obsolete","Acoustic, Passive Infrared","24V","450 Square Feet","Logic","Ceiling","White, Off","0°C ~ 40°C","No"
https://hubbellcdn.com/specsheet/1304a_omnidia_cutsheet.pdf,-,OMNIDIARP-ND,OMNIDIARP,Thomas Research Products,INFRARED ULTRASONIC CEIL SENSOR,0,0,"Obsolete","0","10","Omni™","Obsolete","Acoustic, Passive Infrared","24V","450 Square Feet","Relay","Ceiling","White, Off","0°C ~ 40°C","No"
https://hubbellcdn.com/specsheet/1304a_omnidia_cutsheet.pdf,-,OMNIDIARPQTI-ND,OMNIDIARPQTI,Thomas Research Products,INFRARED ULTRASONIC CEIL SENSOR,0,0,"Obsolete","0","10","Omni™","Obsolete","Acoustic, Passive Infrared","24V","450 Square Feet","Relay","Ceiling","White, Off","0°C ~ 40°C","No"
https://hubbellcdn.com/specsheet/1501a_lightowl_dt_cutsheet.pdf,-,LODTQTI-ND,LODTQTI,Thomas Research Products,INFRARED ULTRASONIC WALL SENSOR,0,0,"Obsolete","0","10","LightOWL™","Obsolete","Passive Infrared, Ultrasonic","24V","1600 Square Feet","Logic","Ceiling, Wall","White, Off","0°C ~ 40°C","No"
https://hubbellcdn.com/specsheet/1501a_lightowl_dt_cutsheet.pdf,-,LODTRPQTI-ND,LODTRPQTI,Thomas Research Products,INFRARED ULTRASONIC WALL SENSOR,0,0,"Obsolete","0","10","LightOWL™","Obsolete","Passive Infrared, Ultrasonic","24V","1600 Square Feet","Relay","Ceiling, Wall","White, Off","0°C ~ 40°C","No"
https://hubbellcdn.com/specsheet/1502a_lightowl_ir_cutsheet.pdf,-,LOIRWVQTI-ND,LOIRWVQTI,Thomas Research Products,INFRARED ULTRASONIC WALL SENSOR,0,0,"Obsolete","0","10","LightOWL™","Obsolete","Passive Infrared","24V","1600 Square Feet","Logic","Ceiling, Wall","White, Off","0°C ~ 40°C","No"
https://hubbellcdn.com/specsheet/1502a_lightowl_ir_cutsheet.pdf,-,LOIRWVRP-ND,LOIRWVRP,Thomas Research Products,INFRARED ULTRASONIC WALL SENSOR,0,0,"Obsolete","0","10","LightOWL™","Obsolete","Passive Infrared","24V","1600 Square Feet","Relay","Ceiling, Wall","White, Off","0°C ~ 40°C","No"
https://hubbellcdn.com/specsheet/1502a_lightowl_ir_cutsheet.pdf,-,LOIRWVRPQTI-ND,LOIRWVRPQTI,Thomas Research Products,INFRARED ULTRASONIC WALL SENSOR,0,0,"Obsolete","0","10","LightOWL™","Obsolete","Passive Infrared","24V","1600 Square Feet","Relay","Ceiling, Wall","White, Off","0°C ~ 40°C","No"
https://hubbellcdn.com/installationmanuals/hba_lodtandloir_instruct.pdf,-,LOIRHB-ND,LOIRHB,Thomas Research Products,PASSIVE INFRARED WALL SENSOR,0,0,"Obsolete","0","10","LightOWL™","Obsolete","Passive Infrared","24V","1600 Square Feet","Logic","Ceiling, Wall","White, Off","0°C ~ 40°C","No"
https://hubbellcdn.com/installationmanuals/hba_lodtandloir_instruct.pdf,-,LOIRHBQTI-ND,LOIRHBQTI,Thomas Research Products,PASSIVE INFRARED WALL SENSOR,0,0,"Obsolete","0","10","LightOWL™","Obsolete","Passive Infrared","24V","1600 Square Feet","Logic","Ceiling, Wall","White, Off","0°C ~ 40°C","No"
https://hubbellcdn.com/installationmanuals/hba_lodtandloir_instruct.pdf,-,LOIRHBRP-ND,LOIRHBRP,Thomas Research Products,PASSIVE INFRARED WALL SENSOR,0,0,"Obsolete","0","10","LightOWL™","Obsolete","Passive Infrared","24V","1600 Square Feet","Relay","Ceiling, Wall","White, Off","0°C ~ 40°C","No"
https://hubbellcdn.com/installationmanuals/hba_lodtandloir_instruct.pdf,-,LOIRHBRPQTI-ND,LOIRHBRPQTI,Thomas Research Products,PASSIVE INFRARED WALL SENSOR,0,0,"Obsolete","0","10","LightOWL™","Obsolete","Passive Infrared","24V","1600 Square Feet","Relay","Ceiling, Wall","White, Off","0°C ~ 40°C","No"
https://hubbellcdn.com/specsheet/1503a_lightowl_dia_cutsheet.pdf,-,LODIA-ND,LODIA,Thomas Research Products,INFRARED & ACOUSTIC WALL SENSOR,0,0,"Obsolete","0","10","LightOWL™","Obsolete","Acoustic, Passive Infrared","24V","1600 Square Feet","Logic","Ceiling, Wall","White, Off","0°C ~ 40°C","No"
https://hubbellcdn.com/specsheet/1503a_lightowl_dia_cutsheet.pdf,-,LODIAQTI-ND,LODIAQTI,Thomas Research Products,INFRARED & ACOUSTIC WALL SENSOR,0,0,"Obsolete","0","10","LightOWL™","Obsolete","Acoustic, Passive Infrared","24V","1600 Square Feet","Logic","Ceiling, Wall","White, Off","0°C ~ 40°C","No"
https://hubbellcdn.com/specsheet/1503a_lightowl_dia_cutsheet.pdf,-,LODIARP-ND,LODIARP,Thomas Research Products,INFRARED & ACOUSTIC WALL SENSOR,0,0,"Obsolete","0","10","LightOWL™","Obsolete","Acoustic, Passive Infrared","24V","1600 Square Feet","Relay","Ceiling, Wall","White, Off","0°C ~ 40°C","No"
https://hubbellcdn.com/specsheet/1503a_lightowl_dia_cutsheet.pdf,-,LODIARPQTI-ND,LODIARPQTI,Thomas Research Products,INFRARED & ACOUSTIC WALL SENSOR,0,0,"Obsolete","0","10","LightOWL™","Obsolete","Acoustic, Passive Infrared","24V","1600 Square Feet","Relay","Ceiling, Wall","White, Off","0°C ~ 40°C","No"
"//media.digikey.com/pdf/Data%20Sheets/Thomas%20Research%20Products/Z5-OS-LODTRP,Z5-OS-OMDT2000RP.pdf",-,Z5-OS-OMDT2000RP-ND,Z5-OS-OMDT2000RP,Thomas Research Products,OCCUPANCY SENSOR W/INTELLIDAPT,0,0,"Obsolete","0","1","Zone5","Obsolete","Passive Infrared, Ultrasonic","24V","2000 Square Feet","Relay","Ceiling","White, Off","0°C ~ 40°C","No"
"//media.digikey.com/pdf/Data%20Sheets/Thomas%20Research%20Products/Z5-OS-LODTRP,Z5-OS-OMDT2000RP.pdf",-,Z5-OS-LODTRP-ND,Z5-OS-LODTRP,Thomas Research Products,OCCUPANCY SENSOR W/INTELLIDAPT,0,0,"Obsolete","0","10","Zone5","Obsolete","Passive Infrared, Ultrasonic","24V","1600 Square Feet","Relay","Ceiling, Wall","White, Off","0°C ~ 40°C","No"
-,-,Z5-OS-WSPEM24V-ND,Z5-OS-WSPEM24V,Thomas Research Products,FL HIGH BAY SENSOR W/DAYLIGHTING,0,0,"Obsolete","0","1","Zone5","Obsolete","Passive Infrared","24V","1800 Square Feet","Logic","Junction Box","White","0°C ~ 65°C","No"
-,-,Z5-OS-WSPSM24V-ND,Z5-OS-WSPSM24V,Thomas Research Products,FL HIGH BAY SENSOR W/DAYLIGHTING,0,0,"Obsolete","0","1","Zone5","Obsolete","Passive Infrared","24V","1800 Square Feet","Logic","Ceiling","White","0°C ~ 65°C","No"
-,-,Z5-DS-ND,Z5-DS,Thomas Research Products,ZONE5 DAYLIGHT SENSOR,0,0,"Obsolete","0","1","Zone5","Obsolete","Daylight Sensor","24V","-","-","Ceiling, Wall","White","-","No"
https://hubbellcdn.com/specsheet/2101A_HBA_Wasp2_Cutsheet.pdf,-,WSPEM208-ND,WSPEM208,Thomas Research Products,FL HIGH BAY SENSOR W/DAYLIGHTING,0,0,"Obsolete","0","10","WASP2™","Obsolete","Passive Infrared","208/240VAC","1800 Square Feet","Relay","Junction Box","White","0°C ~ 65°C","No"
https://hubbellcdn.com/specsheet/2101A_HBA_Wasp2_Cutsheet.pdf,-,WSPEM208LWO-ND,WSPEM208LWO,Thomas Research Products,FL HIGH BAY SENSOR W/DAYLIGHTING,0,0,"Obsolete","0","10","WASP2™","Obsolete","Passive Infrared","208/240VAC","1800 Square Feet","Relay","Junction Box","White","-40°C ~ 65°C","No"
https://hubbellcdn.com/specsheet/2101A_HBA_Wasp2_Cutsheet.pdf,-,WSPEM208LWO-D-ND,WSPEM208LWO-D,Thomas Research Products,DIMM SENSOR W/DAYLIGHTING WHITE,0,0,"Obsolete","0","10","WASP2™","Obsolete","Passive Infrared","208/240VAC","1800 Square Feet","Relay","Junction Box","White","-40°C ~ 65°C","No"
https://hubbellcdn.com/specsheet/2101A_HBA_Wasp2_Cutsheet.pdf,-,WSPEM208LWO-D-BK-ND,WSPEM208LWO-D-BK,Thomas Research Products,DIMM SENSOR W/DAYLIGHTING BLACK,0,0,"Obsolete","0","10","WASP2™","Obsolete","Passive Infrared","208/240VAC","1800 Square Feet","Relay","Junction Box","Black","-40°C ~ 65°C","No"
https://hubbellcdn.com/specsheet/2101A_HBA_Wasp2_Cutsheet.pdf,-,WSPEM208LWO-D-GY-ND,WSPEM208LWO-D-GY,Thomas Research Products,DIMM SENSOR W/DAYLIGHTING GRAY,0,0,"Obsolete","0","10","WASP2™","Obsolete","Passive Infrared","208/240VAC","1800 Square Feet","Relay","Junction Box","Gray","-40°C ~ 65°C","No"
https://hubbellcdn.com/specsheet/2101A_HBA_Wasp2_Cutsheet.pdf,-,WSPEM24VLWO-ND,WSPEM24VLWO,Thomas Research Products,FL HIGH BAY SENSOR W/DAYLIGHTING,0,0,"Obsolete","0","10","WASP2™","Obsolete","Passive Infrared","24V","1800 Square Feet","Logic","Junction Box","White","-40°C ~ 65°C","No"
https://hubbellcdn.com/specsheet/2101A_HBA_Wasp2_Cutsheet.pdf,-,WSPEM24VLWO-D-ND,WSPEM24VLWO-D,Thomas Research Products,DIMM SENSOR W/DAYLIGHTING WHITE,0,0,"Obsolete","0","10","WASP2™","Obsolete","Passive Infrared","24V","1800 Square Feet","Logic","Junction Box","White","-40°C ~ 65°C","No"
https://hubbellcdn.com/specsheet/2101A_HBA_Wasp2_Cutsheet.pdf,-,WSPEM24VLWO-D-BK-ND,WSPEM24VLWO-D-BK,Thomas Research Products,DIMM SENSOR W/DAYLIGHTING BLACK,0,0,"Obsolete","0","10","WASP2™","Obsolete","Passive Infrared","24V","1800 Square Feet","Logic","Junction Box","Black","-40°C ~ 65°C","No"
https://hubbellcdn.com/specsheet/2101A_HBA_Wasp2_Cutsheet.pdf,-,WSPEM24VLWO-D-GY-ND,WSPEM24VLWO-D-GY,Thomas Research Products,DIMM SENSOR W/DAYLIGHTING GRAY,0,0,"Obsolete","0","10","WASP2™","Obsolete","Passive Infrared","24V","1800 Square Feet","Logic","Junction Box","Gray","-40°C ~ 65°C","No"
https://hubbellcdn.com/specsheet/2101A_HBA_Wasp2_Cutsheet.pdf,-,WSPEM480-ND,WSPEM480,Thomas Research Products,FL HIGH BAY SENSOR W/DAYLIGHTING,0,0,"Obsolete","0","10","WASP2™","Obsolete","Passive Infrared","480VAC","1800 Square Feet","Relay","Junction Box","White","0°C ~ 65°C","No"
https://hubbellcdn.com/specsheet/2101A_HBA_Wasp2_Cutsheet.pdf,-,WSPEM480LWO-ND,WSPEM480LWO,Thomas Research Products,FL HIGH BAY SENSOR W/DAYLIGHTING,0,0,"Obsolete","0","10","WASP2™","Obsolete","Passive Infrared","480VAC","1800 Square Feet","Relay","Junction Box","White","-40°C ~ 65°C","No"
https://hubbellcdn.com/specsheet/2101A_HBA_Wasp2_Cutsheet.pdf,-,WSPEM480LWO-D-ND,WSPEM480LWO-D,Thomas Research Products,DIMM SENSOR W/DAYLIGHTING WHITE,0,0,"Obsolete","0","10","WASP2™","Obsolete","Passive Infrared","480VAC","1800 Square Feet","Relay","Junction Box","White","-40°C ~ 65°C","No"
https://hubbellcdn.com/specsheet/2101A_HBA_Wasp2_Cutsheet.pdf,-,WSPEM480LWO-D-BK-ND,WSPEM480LWO-D-BK,Thomas Research Products,DIMM SENSOR W/DAYLIGHTING BLACK,0,0,"Obsolete","0","10","WASP2™","Obsolete","Passive Infrared","480VAC","1800 Square Feet","Relay","Junction Box","Black","-40°C ~ 65°C","No"
https://hubbellcdn.com/specsheet/2101A_HBA_Wasp2_Cutsheet.pdf,-,WSPEM480LWO-D-GY-ND,WSPEM480LWO-D-GY,Thomas Research Products,DIMM SENSOR W/DAYLIGHTING GRAY,0,0,"Obsolete","0","10","WASP2™","Obsolete","Passive Infrared","480VAC","1800 Square Feet","Relay","Junction Box","Gray","-40°C ~ 65°C","No"
https://hubbellcdn.com/specsheet/2101A_HBA_Wasp2_Cutsheet.pdf,-,WSPEMUNV2RLWO-ND,WSPEMUNV2RLWO,Thomas Research Products,SENSOR WITH DAYLIGHTING END MNT,0,0,"Obsolete","0","10","WASP2™","Obsolete","Passive Infrared","120/277/347VAC","1800 Square Feet","Relay","Junction Box","White","-40°C ~ 65°C","No"
https://hubbellcdn.com/specsheet/2101A_HBA_Wasp2_Cutsheet.pdf,-,WSPEMUNVLWO-D-ND,WSPEMUNVLWO-D,Thomas Research Products,DIMM SENSOR W/ DAYLIGHTING WHITE,0,0,"Obsolete","0","10","WASP2™","Obsolete","Passive Infrared","120/277/347VAC","1800 Square Feet","Relay","Junction Box","White","-40°C ~ 65°C","No"
https://hubbellcdn.com/specsheet/2101A_HBA_Wasp2_Cutsheet.pdf,-,WSPEMUNVLWO-D-GY-ND,WSPEMUNVLWO-D-GY,Thomas Research Products,DIMM SENSOR W/ DAYLIGHTING GRAY,0,0,"Obsolete","0","10","WASP2™","Obsolete","Passive Infrared","120/277/347VAC","1800 Square Feet","Relay","Junction Box","Gray","-40°C ~ 65°C","No"
https://hubbellcdn.com/specsheet/2101A_HBA_Wasp2_Cutsheet.pdf,-,WSPSM208-ND,WSPSM208,Thomas Research Products,FL HIGH BAY SENSOR W/DAYLIGHTING,0,0,"Obsolete","0","10","WASP2™","Obsolete","Passive Infrared","208/240VAC","1800 Square Feet","Relay","Ceiling","White","0°C ~ 65°C","No"
https://hubbellcdn.com/specsheet/2101A_HBA_Wasp2_Cutsheet.pdf,-,WSPSM208LWO-ND,WSPSM208LWO,Thomas Research Products,FL HIGH BAY SENSOR W/DAYLIGHTING,0,0,"Obsolete","0","10","WASP2™","Obsolete","Passive Infrared","208/240VAC","1800 Square Feet","Relay","Ceiling","White","-40°C ~ 65°C","No"
https://hubbellcdn.com/specsheet/2101A_HBA_Wasp2_Cutsheet.pdf,-,WSPSM208LWO-D-ND,WSPSM208LWO-D,Thomas Research Products,DIMMING SENSOR W/DAYLIGHTING WHT,0,0,"Obsolete","0","10","WASP2™","Obsolete","Passive Infrared","208/240VAC","1800 Square Feet","Relay","Ceiling","White","-40°C ~ 65°C","No"
https://hubbellcdn.com/specsheet/2101A_HBA_Wasp2_Cutsheet.pdf,-,WSPSM208LWO-D-BK-ND,WSPSM208LWO-D-BK,Thomas Research Products,DIMMING SENSOR W/DAYLIGHTING BLK,0,0,"Obsolete","0","10","WASP2™","Obsolete","Passive Infrared","208/240VAC","1800 Square Feet","Relay","Ceiling","Black","-40°C ~ 65°C","No"
https://hubbellcdn.com/specsheet/2101A_HBA_Wasp2_Cutsheet.pdf,-,WSPSM208LWO-D-GY-ND,WSPSM208LWO-D-GY,Thomas Research Products,DIMMING SENSOR W/DAYLIGHTING GRY,0,0,"Obsolete","0","10","WASP2™","Obsolete","Passive Infrared","208/240VAC","1800 Square Feet","Relay","Ceiling","Gray","-40°C ~ 65°C","No"
https://hubbellcdn.com/specsheet/2101A_HBA_Wasp2_Cutsheet.pdf,-,WSPSM24VLWO-ND,WSPSM24VLWO,Thomas Research Products,FL HIGH BAY SENSOR W/DAYLIGHTING,0,0,"Obsolete","0","10","WASP2™","Obsolete","Passive Infrared","24V","1800 Square Feet","Logic","Ceiling","White","-40°C ~ 65°C","No"
https://hubbellcdn.com/specsheet/2101A_HBA_Wasp2_Cutsheet.pdf,-,WSPSM24VLWO-D-ND,WSPSM24VLWO-D,Thomas Research Products,DIMMING SENSOR W/DAYLIGHTING WHT,0,0,"Obsolete","0","10","WASP2™","Obsolete","Passive Infrared","24V","1800 Square Feet","Logic","Ceiling","White","-40°C ~ 65°C","No"
https://hubbellcdn.com/specsheet/2101A_HBA_Wasp2_Cutsheet.pdf,-,WSPSM24VLWO-D-BK-ND,WSPSM24VLWO-D-BK,Thomas Research Products,DIMMING SENSOR W/DAYLIGHTING BLK,0,0,"Obsolete","0","10","WASP2™","Obsolete","Passive Infrared","24V","1800 Square Feet","Logic","Ceiling","Black","-40°C ~ 65°C","No"
https://hubbellcdn.com/specsheet/2101A_HBA_Wasp2_Cutsheet.pdf,-,WSPSM24VLWO-D-GY-ND,WSPSM24VLWO-D-GY,Thomas Research Products,DIMMING SENSOR W/DAYLIGHTING GRY,0,0,"Obsolete","0","10","WASP2™","Obsolete","Passive Infrared","24V","1800 Square Feet","Logic","Ceiling","Gray","-40°C ~ 65°C","No"
